Date,Inflation Linked,Corporate Bond,Bond Europei,ETF Momentum,ETF Quality,ETF Value,ETF Low Volatility,Oro,Monetario (<1y)
2019-10-01,-0.003780361608584082,-0.0020771090271611836,-0.008354038822310339,-0.01058472732894089,0.003775148779834314,0.011587894168983315,-0.016575799554572557,0.006652864485458432,-0.0005251448188255958
2019-11-01,-0.007228072366750826,-0.0020072671539578257,-0.006552086726320461,0.0397351360159226,0.04932740919414358,0.03633439471636768,0.019464994925490142,-0.021042268955515975,-0.0004487039603142673
2019-12-01,-0.0025482233918436847,-0.0004468625330591447,-0.006281436427599818,0.0028172875876180115,0.011717651825106978,0.00880826093424636,-0.0042666829427083774,0.01738190097025405,-0.00041967745077076124
2020-01-01,0.01875000304549279,0.005589027540197078,0.01485459254426047,0.04311712056763373,0.011309467747069535,-0.025851709047729154,0.03524371686454186,0.060178471153370605,-0.0004907220935987944
2020-02-01,-0.008687485838591802,-0.003890555326371836,0.005628594570973977,-0.0776347162102029,-0.09094583520590316,-0.0940246422732538,-0.0817467050473214,0.010719463979597554,-0.00035641436430278173
2020-03-01,-0.06757912899243046,-0.06201898735411282,-0.03301743144304359,-0.0766788567162453,-0.08863197619746555,-0.14335595536411938,-0.07922018197576564,0.011459894280023475,-0.0005160468222015213
2020-04-01,0.015454689137200273,0.03417514539415856,0.01245281912949081,0.08964658795722213,0.09464946692569476,0.06657605608848916,0.06608740162016558,0.061787462365771484,-0.003892018556879817
2020-05-01,0.006154547941643385,0.003697417214979959,0.0019046196264498327,0.029526767670544185,0.020799310305429586,0.007006408529630859,0.0028699345453833125,0.0019220127037908874,0.002874154487206182
2020-06-01,0.019536228029358726,0.014121309619626432,0.009979179878512268,0.039710817975112445,0.005093850659069421,0.0023192201063417794,-0.010760101131396582,0.0170668906681557,-0.00022430183397237347
2020-07-01,0.020138607235381523,0.007567732379779812,0.006822473439491716,0.017328789213405305,-0.01086012201728892,-0.06731175223630004,-0.015968494360763197,0.053463422573678754,-0.0006636571773723787
2020-08-01,-0.004194393107985972,0.004656652405377493,-0.0035303749018865682,0.06303585886027285,0.06309479347135571,0.04217408492218122,0.017521141200945944,-0.014755815099314451,-0.0005298451042849983
2020-09-01,0.0013277563746592058,0.004579859698105926,0.011210475299842537,-0.006867203707084157,-0.008399897924546318,-0.009088902342922589,0.006933993789268955,-0.01717010566314492,-0.00039199299140280086
2020-10-01,0.010150363009308494,0.005904426028023213,0.00736487970018751,-0.028097876648492615,-0.025552061001250737,-0.030792745560613843,-0.02743027045779789,-0.0017852511211084998,-0.0005582402867478908
2020-11-01,0.014982179546080499,0.011293515770168128,0.002539706799500996,0.060869556226869515,0.08308396726786338,0.13744926379696798,0.03705451343881783,-0.07824476361156907,-0.00047478609955486917
2020-12-01,0.004236518573716985,0.002791833241892805,0.0017653267639845538,0.02033208412897558,0.01381582962839234,0.018819349674212837,-0.0031861491584876944,0.030420618556701085,-0.0004256481148859903
2021-01-01,0.004840340717054081,-0.006886733139598533,-0.007509514474261292,0.02420448337774994,-0.005191453731808515,0.029360262737179843,-0.003196333152672315,-0.0034970025765497237,-0.0006907100508301012
2021-02-01,-0.013744036711724195,-0.0041274804050588365,-0.013861625712736525,-0.006519297153770309,0.025962137301428045,0.06120139332289609,-0.011223125977538051,-0.0693750795479493,-0.0003680567613835173
2021-03-01,0.022270024024200197,0.003869337812432816,0.0015696647959486665,0.03188763097792369,0.07159203073644815,0.08917761292841497,0.07922173103316887,0.019724447723652005,-0.0004653806565462215
2021-04-01,-0.006268048915608726,-0.001408395072585833,-0.007287898856654151,0.04411767158519009,0.023495946787800204,-0.01650593796699884,0.00021460230737191388,0.011875965203622663,-0.0004280527903297582
2021-05-01,0.007366230512502403,-0.0019298339710430712,-0.0010262363738903213,-0.03140467257569601,-0.0003478119338767849,0.015619784345998644,0.0022532909951038516,0.06022916388073196,-0.0004745683648904597
2021-06-01,0.002320688186204567,0.004462167796696059,0.0035559909791895716,0.0436235261805622,0.0539318192999787,0.012925407875215456,0.041537277607364365,-0.04507492393110346,-0.0005552385888906164
2021-07-01,0.027390629126575528,0.007700350360674513,0.012992108718137718,0.01845226004469902,0.031143326907917324,-0.0025843942465911818,0.030321686920360413,0.03297237318130608,-0.00046548876432828123
2021-08-01,-0.0028913712771421185,-0.0013929763127504824,-0.0027952097356943595,0.03734517382261515,0.031056603595374765,0.012145748987854255,0.020351166789725816,-0.00470396451667543,-0.0005292262046147078
2021-09-01,0.003411526873167592,-0.006497760052672885,-0.010935722545888038,-0.01372305202972346,-0.037987766750433916,0.007359985351562459,-0.022682828730086202,-0.007224409694209122,-0.0004889398625379515
2021-10-01,0.000934981801316459,-0.007060634688273448,-0.005844366691590164,0.0692084930574095,0.06520332902308956,0.007147407393314875,0.02701085036380446,0.012037570411313814,-0.000481738198907955
2021-11-01,0.014308742595337876,0.002170784967008732,0.01024790242853224,-0.0028730467163430307,0.013333330250749675,-0.010566127906601053,0.012468329764625752,0.023923107432294755,-0.0004323408555905184
2021-12-01,0.000627878508382862,0.00022402664242138215,-0.009200126970428602,0.01389829991227498,0.032695362732004574,0.06933367139065294,0.047142522430155154,0.015948073849457067,-0.0007373172462611377
2022-01-01,-0.004225211408983576,-0.019414480222865294,-0.01619049462040234,-0.08224671003084283,-0.07355207750404502,0.002533996238181846,-0.05420795750643004,0.0016795510446405704,-0.0004989089613106623
2022-02-01,-0.0001680178395072618,-0.020220420815270757,-0.018179214796629872,-0.014754122964991123,-0.021671199815648134,-0.0099614299295262,-0.010685895448096061,0.05430154973247414,-0.00029465913372694885
2022-03-01,0.022816053407491488,-0.013644246571408947,-0.021905694066603587,0.06803476233674433,0.05495203353423528,0.015017270686212392,0.06323647557919432,0.03596773327919767,-0.0006080266067017837
2022-04-01,-0.009489760808356063,-0.029088473029669326,-0.03468886586357611,-0.057469268972076826,-0.024833425652141528,-0.002071303406328995,0.007572956262177133,0.03288847452383181,-0.00017935258241141838
2022-05-01,-0.037161489325144625,-0.010420868681393025,-0.013170468863461848,-0.03893478240918058,-0.0434782299646449,0.008154233901298102,-0.03923005352114739,-0.05110608561670005,-0.0006568015607605338
2022-06-01,-0.037432640151143226,-0.03570558074100538,-0.02589713240378444,-0.053506649221941704,-0.060389629208954854,-0.07779413111069622,-0.0167907092287215,0.006566638362666355,-0.0007491349692445581
2022-07-01,0.06059246791069106,0.048374668233089446,0.03856271090300578,0.0682414930631503,0.09686712383864182,0.0526232355276004,0.05938291181408739,0.0012568317738617107,-9.570835794470156e-05
2022-08-01,-0.045569633129779796,-0.04466198613964556,-0.04658009990124379,-0.003968986676966102,-0.02499217472346349,-0.019694031354140606,-0.009891938340684248,-0.01243341894758776,-0.0003490007997226652
2022-09-01,-0.06114059247409798,-0.029693583592029227,-0.03677157651649243,-0.04136622910087007,-0.05460419793369531,-0.06320507202061287,-0.03496761177292518,-0.001029074637281635,0.00022062375445885962
2022-10-01,0.03366769939099923,-0.003968660373536381,0.0009543368481013115,0.07818687108369637,0.04408752335839372,0.0615308414377822,0.03757666967420237,-0.029629178311771698,0.0006073462041031874
2022-11-01,0.03548648476001359,0.03346907826241363,0.02440896014259608,-0.0023866544006212465,0.0163666118388055,0.032634009695674315,0.00036955761563928213,0.025663445313698352,0.0011344740042980028
2022-12-01,-0.04900796053537804,-0.016363923776931633,-0.03536854971596537,-0.05281558564272626,-0.057219557098707186,-0.04394278860869916,-0.04469889538654148,-0.0005478895708040943,0.0017565551614526775
2023-01-01,0.015219542826431454,0.008274559633552059,0.018332635593972135,-0.005828697195311872,0.04270097942417794,0.05446244531646682,-0.0003867064441535062,0.044527000305324416,0.001102413353866627
2023-02-01,0.00013669360420642818,-0.005899059071684309,-0.01704763169831036,-0.0019542403302602596,0.006661577070923963,0.011643511034036491,-0.004448733826735274,-0.030149278619996056,0.0019341188442785207
2023-03-01,0.014078073081039921,0.013615577595315065,0.0199536145851813,-0.017427049049672072,0.006292057161363607,-0.021838509677578388,0.01126866140667837,0.05772356589767491,0.0024260657722132706
2023-04-01,0.001976828276514464,0.0040730708411853556,0.001519378871126964,0.011956924481309805,0.004635621984400817,-0.005581577032311769,0.011335257660634035,-0.010289338416878291,0.0022045044468472774
2023-05-01,0.007129388877367804,0.0016400329957633186,0.0028447638954605114,-0.01664035892711302,0.03047533279845438,0.005006095877140737,-0.0070288551704946745,0.026651345358883027,0.0027658699180725943
2023-06-01,-0.004318602101719637,-0.0024128492837003357,-0.002647540249948954,0.04155395796888972,0.033531201308286684,0.045735830630896146,0.006313334866413056,-0.05091197171225137,0.0029426972307653454
2023-07-01,0.005857617430553352,-0.006996541290354541,-0.006731171803954772,0.013651277102155968,0.024886662173331242,0.030744874716265302,0.004752851848902617,0.01727191667715311,0.0024981700397606055
2023-08-01,-0.0029784315538331496,0.01602327932126002,0.009817423044722773,0.004742033274115709,0.004128963467411317,-0.01078286280595031,0.0035951267150799993,0.0012168479235421525,0.0032224381255765433
2023-09-01,-0.03339577998007137,-0.00895573497338753,-0.021039658614836587,-0.015102945692308856,-0.021441183223936844,0.011183478515758738,-0.0016968354267419272,-0.021530276924326852,0.0029608799878870773
2023-10-01,0.0006457834493478476,0.004386701553536376,0.003695480193544265,-0.021851627940578155,-0.020810347825595765,-0.04633903884155388,-0.01699719571125735,0.0765408886092136,0.003607126966385543
2023-11-01,0.024800650276392888,0.024982476290577038,0.029066911306819376,0.056437412051902,0.05425561877568441,0.04066348401909581,0.022862679324670232,-0.008406586699433394,0.0031852621626904387
2023-12-01,0.02644957468124076,0.026589503731629938,0.03295360222737509,0.03023559771338946,0.036441191365666814,0.035971266380489864,0.012772285293776386,-0.0002770712662469865,0.0038185803059624934
2024-01-01,-0.008983754896467078,-0.018263379420163095,-0.01431046626979382,0.08048248707817685,0.04338880946062029,0.025871375726059798,0.04859055703920623,0.011085245650691133,0.0026288437196226866
2024-02-01,-0.0036703008459134656,0.009417233407213343,-0.001557493424778733,0.08781870696824612,0.05036740477650148,0.013405922289944527,0.0079589804678597,5.478843841832948e-05,0.003609787251201757
2024-03-01,0.007944647660192539,0.012952662954489158,0.01187141895012811,0.04978554014665071,0.03327646439787224,0.055533699391057345,0.02526756596417301,0.0867730223461014,0.002867387171219704
2024-04-01,-0.005636278048858467,-0.00975865458839531,-0.012655948169373987,-0.02451481592151017,-0.02477291525846792,-0.028415354140624682,-0.025158329848115946,0.04600025536499297,0.003604927571729588
2024-05-01,-0.002745595411687285,0.001614218047544469,-0.0005614186549091071,0.0230366634357293,0.02404745134613595,0.012899035344459797,-0.0005266639708401133,-0.001591290497081288,0.0036103205839954633
2024-06-01,-0.006749575013583531,0.00780324885497885,0.0030893500557018783,0.06740752524482896,0.05060356369806218,-0.001260855846669462,0.028807296343881017,0.011543102412082451,0.002684400408476062
2024-07-01,0.018150987796515583,-0.0015991380746784856,0.010545933380488925,-0.03178081773731811,-0.011175808249881958,0.02853177834051368,0.03483013362056786,0.0298414816995074,0.003192821250364908
2024-08-01,-0.004610534058274274,0.020931863804690254,0.013631136238798192,-0.00424452533195363,0.00907353864363647,-0.018288914219273256,0.021283631455813357,0.012147040138771548,0.003200935378511849
2024-09-01,0.013366265590296855,0.012522164793894452,0.012888884648775578,0.014634931072569524,0.002997356731908596,0.005626368208987875,-0.0030695062475372126,0.042737400647675505,0.0028067700837044463
2024-10-01,-0.008836839493773785,-0.004150107183084173,-0.008634790667710668,0.020585261390885234,0.005662107349585943,-0.0060922275507936385,0.005671727337724475,0.0691881920674271,0.0030355034815916504
2024-11-01,0.01765560292220325,0.017669558655143414,0.021087417297793287,0.0695664089722019,0.06459182290926813,0.046284673945990784,0.06493707501485835,-0.0014380463634222629,0.002602973740744252
2024-12-01,-0.014069352514631372,-0.005159684079469984,-0.011403492821756678,-0.007953754220146658,-0.019685564035524905,-0.018053588561089295,-0.036919275945137664,-0.007858741178747741,0.00277696640163283
2025-01-01,0.0034581245588760634,-0.012184093323115541,-0.011989036370101291,0.0545713322226824,0.036265518465523394,0.04931210504319439,0.041948124193834424,0.07908599899662683,0.0024674549206458174
2025-02-01,0.0027918311564842924,0.02183942046947651,0.018920606202298407,-0.019374638527626997,-0.022125795307817664,0.022278929706965878,0.020958977624315533,0.013604834209335559,0.002340950213928439
2025-03-01,-0.011353752196421207,-0.00970626077273129,-0.01606428683681682,-0.09065899574005598,-0.0807453812096437,-0.040522131176572995,-0.026436286216666494,0.05528178368736225,0.0017720566110335234
2025-04-01,0.011352144068962344,0.009968862416591895,0.017439742637314737,-0.014989053203904978,-0.04391891166244888,-0.03974920926148762,-0.039745130531860906,0.009485427067354335,0.0020363220321315545
2025-05-01,0.0030889338099837627,0.006635755753639616,0.0012763910641504506,0.07552706784239382,0.05014301744798755,0.04521372738369012,0.011374366740660502,-0.006477708079413946,0.0018447053082748521
2025-06-01,0.0033397132226515858,0.0023896525497435483,-0.0027317998144956723,0.002725844781633846,-0.00432623711622826,0.004714775378888758,-0.030615360395956248,-0.03421228705807233,0.0016192506930969852
2025-07-01,-0.0008213480305291343,-0.011097425391345395,-0.010774217983898327,0.025889967637540368,0.034921116676206454,0.023932437431400055,0.012729569502879068,0.029748837577860288,0.0017872266636607126
2025-08-01,-0.00873931071123557,0.01554872818679609,0.009274250442508292,-0.01097795263825907,-0.003576360383617083,0.0337993196482087,-0.004455032396097347,0.021541051481830165,0.0015320847386448566
2025-09-01,0.0029679117888532502,0.004824473726489087,0.00397928344151266,0.041975006772329015,0.023096062503884296,0.028039440154830286,-0.0014383914500056827,0.1110758503712117,0.0015031837618808552
2025-10-01,0.011401197051322143,0.005794679971555583,0.00811135581979916,0.020080806004866947,0.030811536724899558,0.05142298979317639,-0.0041613047925431745,0.05519062760021454,0.0019632215768958794
2025-11-01,-0.0012477122812900587,-0.0008229965389565663,-0.0006399737736515476,-0.009482666410735585,0.004439115333456867,0.021736929899685897,0.021215038073400194,0.05113089340188659,0.0013367127803285417
2025-12-01,-0.007840465626740345,-0.001894591790575273,-0.005672534634480475,0.012481900758510855,0.0067766514891762775,0.03140990672845212,-0.014006914964191486,0.02234748000765996,0.0019641927405293913
2026-01-01,0.016412656069501264,-0.010068530097328221,-0.005152722001653731,0.014123282610112975,0.015218041721648756,0.05292860971021951,-0.011173196263216445,0.130258268953223,0.0015753835830789598
2026-02-01,0.009782598918137486,0.02202375622926911,0.02463661046026422,0.010267851796518457,0.01960220040632188,0.04675658382478143,0.05133166184528748,0.054750802576133184,0.00148329869250996
2026-03-01,-0.009095562699304116,-0.006720298405353375,-0.011428049290437725,-0.013084055340562895,0.00014139293939097186,-0.02171609384694173,0.00583456009270078,-0.0016199521938565775,0.00014206989571774464
